Time(s):,Sensor1x:,Sensor1y:,Sensor1z:,Sensor2x:,Sensor2y:,Sensor2z:,Sensor3x:,Sensor3y:,Sensor3z:,Sensor4x:,Sensor4y:,Sensor4z:
67.67,0,-2,-3,-3,3,-4,8,0,0,7,0,-8
67.72,0,-5,-3,7,3,-10,3,0,3,4,-3,0
67.77,2,-7,-6,-3,3,-4,3,2,-8,4,-3,-4
67.79,2,-7,-18,-5,7,0,5,-5,-8,7,-5,0
67.83,2,-5,-14,2,5,0,0,5,-4,2,-3,0
67.88,4,-7,-6,-3,7,0,0,0,-8,0,-3,0
67.91,2,-7,-3,0,0,-4,0,-2,0,0,-3,0
67.96,2,-5,-6,0,3,-7,5,0,0,2,-5,-4
67.99,-3,-9,-18,2,0,-4,0,5,-8,9,-3,-4
68.04,2,-2,-6,-5,-2,0,0,0,0,2,-3,-4
68.07,2,0,-3,2,0,-7,3,0,0,2,-5,-4
68.11,0,-9,-6,2,0,-7,3,-2,-4,0,0,-4
68.16,0,-5,-10,0,3,-7,3,-5,-8,7,-5,-8
68.19,4,-7,-10,2,3,-7,3,0,-4,4,-3,0
68.23,0,-7,-6,2,-5,-7,0,-2,-4,2,-3,0
68.28,4,-2,-14,2,3,-10,5,-2,0,4,0,-8
68.33,0,-9,-6,-8,5,-7,3,0,-4,2,-8,4
68.38,2,-7,-6,0,0,-7,3,0,-4,2,-3,-4
68.40,2,-9,-10,2,0,-4,0,0,0,2,-3,0
68.45,0,-2,-6,0,3,-4,0,2,-8,4,-3,-4
68.49,2,-7,-14,0,0,-10,3,0,0,-3,0,-4
68.54,6,-5,-6,0,0,-10,5,0,-8,2,0,-4
68.59,4,-5,0,-3,3,-4,-2,0,-4,4,0,0
68.64,6,-5,-6,4,3,-4,3,0,0,4,0,-4
68.69,4,-7,-6,-3,-2,-7,3,-2,3,2,-5,-4
68.74,2,-9,-10,0,-2,-10,3,0,-4,4,0,4
68.79,4,-2,0,0,0,-4,0,-2,-4,4,-3,0
68.83,4,-2,-14,0,0,-10,-4,-5,-8,2,0,-8
68.88,0,-7,-6,2,0,-7,3,2,-4,4,-5,4
68.92,4,-7,-10,0,0,0,5,0,0,4,-3,0
68.96,2,-9,-14,-3,0,-7,3,-2,-4,-3,0,4
68.99,6,-7,-6,4,5,-7,0,-2,3,7,0,-4
69.03,2,-7,-6,0,3,-14,3,-2,-4,4,-8,-8
69.06,2,-7,-10,0,3,0,3,0,0,7,-3,0
69.10,4,-7,-10,-3,3,-10,0,-5,-4,4,2,-4
69.15,2,-2,-10,0,-2,-14,0,0,3,0,0,-4
69.20,2,-2,-6,2,3,-4,5,0,-4,4,-3,-4
69.25,4,-7,-6,2,0,-7,-2,0,0,9,-3,-4
69.28,4,-5,-10,-3,3,0,3,2,-4,4,0,-4
69.32,4,-5,-6,2,3,-4,-2,2,-4,2,-3,0
69.37,2,-9,-3,-3,3,-4,3,-2,-4,4,0,-4
69.40,2,-5,-6,4,0,-7,5,0,-4,7,0,0
69.44,-3,-7,-10,-3,-2,-10,5,2,-12,0,-3,0
69.47,2,-2,-6,2,-2,-7,0,0,-4,2,-3,0
69.51,2,-9,-6,-3,0,-4,3,0,-4,7,-5,0
69.54,4,-5,-6,2,5,-4,0,0,0,4,-3,-4
69.59,4,-2,-6,0,3,-4,0,-2,0,4,-5,-4
69.64,2,-7,-6,0,0,-7,0,0,-4,7,0,0
69.67,2,-5,-6,0,0,-7,0,0,-8,2,-5,4
69.71,-3,-2,-6,0,0,-4,3,0,-4,0,-3,-4
69.74,0,-2,-3,0,3,-7,-2,0,-4,4,-5,-4
69.78,4,-7,-10,-3,0,0,5,0,-8,2,0,-4
69.83,6,-5,-3,0,0,-10,0,-2,-4,4,-5,4
69.86,0,-5,-10,-3,0,0,0,0,0,2,-3,-8
69.90,2,-7,0,0,3,0,0,-2,-4,2,2,0
69.95,4,-5,-10,0,3,-4,3,0,-8,0,-5,0
70.00,4,-5,-6,-5,-2,-7,3,-2,-8,4,-3,-4
70.05,0,-7,-14,0,0,-4,3,0,0,2,-5,-4
70.10,0,-5,-6,4,5,-4,5,2,-8,2,0,-4
70.15,0,-2,-10,2,0,4,3,-2,-8,2,0,0
70.19,4,-5,-6,2,0,-10,3,0,0,2,0,-4
70.22,2,-7,-14,-3,5,-4,3,2,-4,0,-3,-8
70.26,0,-5,-6,-3,3,-7,0,0,-8,4,-3,-4
70.29,4,-9,-10,-3,0,0,0,0,-4,2,-3,-8
70.33,0,-5,-18,2,3,-4,3,-5,0,2,-3,4
70.38,4,-7,0,2,3,-4,-2,0,-8,7,0,-4
70.41,2,-5,-14,-5,0,-10,3,-5,-4,7,-3,-4
70.46,4,-5,-14,2,5,0,0,-2,0,2,-3,4
70.50,-3,-9,-10,2,-5,-7,5,2,-4,7,-3,4
70.55,2,-5,-6,0,0,0,5,2,-8,4,-3,-4
70.60,2,-5,-10,-3,0,-10,-4,0,-8,4,0,-8
70.65,2,-7,0,2,0,-7,3,2,-4,7,-5,-4
70.69,4,-7,-3,0,5,-4,0,-2,-4,4,-3,0
70.72,2,-5,0,0,0,-4,3,0,-8,4,-8,-4
70.77,4,0,-6,-3,0,-14,3,-7,-8,2,-5,0
70.80,2,0,-6,2,5,-4,0,2,-8,2,-5,-4
70.84,0,-7,-6,2,-2,0,0,-2,-4,2,2,0
70.87,2,-5,-10,0,3,-7,0,-5,-8,2,-3,-8
70.91,2,-5,-14,-3,0,4,3,2,0,4,0,-4
70.96,0,-2,-3,0,-2,-14,3,2,-8,7,-3,-8
70.99,0,-7,-10,2,0,-7,5,0,-4,7,-5,0
71.03,0,-5,-3,0,3,-4,-2,-2,-8,9,-5,0
71.08,2,-2,-6,4,0,-4,-2,-2,-4,2,-5,-4
71.13,4,-5,-6,2,0,-7,0,-2,0,7,2,0
71.17,0,-5,-6,4,0,-10,5,-2,-4,4,-3,0
71.20,4,-7,-10,0,0,-7,8,2,-4,4,-3,0
71.25,2,-9,-14,0,3,-7,8,2,-4,4,-5,-4
71.29,2,-7,0,2,3,0,0,0,-4,4,-3,0
71.32,0,-5,-10,0,0,-7,3,0,-4,2,-5,0
71.37,0,-5,0,2,0,-10,5,0,-4,4,-3,0
71.40,4,-5,-3,0,3,-4,5,0,-12,4,-3,-4
71.44,6,-5,-6,0,0,-18,3,0,-8,2,-5,0
71.47,4,-7,-3,2,3,-4,5,0,-8,2,-3,4
71.51,6,-2,-10,0,0,-4,3,0,0,4,-3,-4
71.56,4,-7,-10,2,-2,-10,3,2,-4,0,-3,0
71.59,2,-5,-10,0,5,-4,0,-2,-8,4,2,-4
71.64,4,-5,-6,2,3,-4,3,0,-4,7,-3,0
71.69,4,-5,-10,0,0,-7,5,-2,-4,4,-5,4
71.73,2,-7,-6,-5,3,-7,3,2,3,4,0,4
71.78,4,-2,-6,-3,0,-4,3,2,-4,2,0,0
71.81,4,-5,-3,0,0,-10,5,-2,-8,7,0,0
71.86,2,-5,0,4,0,0,3,-2,-4,9,0,-12
71.89,4,-5,-10,0,0,-7,0,5,-4,4,-5,-4
71.93,2,-7,-3,0,3,-7,0,2,-12,4,-3,4
71.98,2,-5,-3,0,3,-10,0,0,0,4,0,7
72.03,4,-5,-6,-3,3,-7,0,-2,-4,7,0,0
72.07,4,-5,-6,2,0,-4,3,0,-4,0,-5,0
72.11,0,-2,-14,-3,0,-4,3,2,3,4,-3,4
72.15,2,-2,-10,-3,3,-7,3,0,0,2,0,-4
72.20,2,-7,-14,2,0,-7,0,2,0,7,-3,0
72.25,2,-7,-6,2,3,-14,3,2,-4,2,-3,4
72.30,-3,-5,-3,-3,0,-4,3,0,0,4,-3,-4
72.35,0,-5,-10,0,-2,-7,3,0,-4,0,0,-4
72.39,2,-12,-10,2,3,-4,-4,0,-4,2,-5,4
72.44,2,-2,-10,0,3,0,3,-2,-8,4,-3,0
72.47,4,-2,-6,2,3,-7,3,0,0,4,-5,0
72.52,0,-9,-3,-3,3,0,3,2,-4,2,0,0
72.56,2,-2,-3,0,3,-4,3,0,3,4,-5,0
72.59,4,-7,-6,2,5,-4,0,0,-4,4,2,4
72.64,4,-7,-6,-5,0,-10,3,-2,0,2,-3,0
72.67,2,-2,-10,-3,3,-7,0,2,-4,9,0,-4
72.70,0,-5,-6,2,3,-7,0,2,-8,0,0,-4
72.74,0,-5,-14,0,-2,-4,-2,2,-4,4,-3,4
72.79,2,-5,-14,0,3,-4,0,0,-4,2,0,0
72.82,0,-5,-6,-3,0,0,0,0,0,2,-5,4
72.86,4,-7,-3,-3,0,-4,3,0,7,4,-5,-4
72.89,-3,-7,-3,-3,-2,-7,5,-2,-4,0,2,0
72.93,6,-2,-3,0,3,-4,-2,2,0,4,-5,-4
72.96,0,-9,-6,0,3,-4,0,-5,-8,2,0,0
73.01,4,0,-6,-3,3,-7,3,0,0,2,-5,4
73.04,0,-5,-6,-3,0,-7,0,-5,0,2,-5,0
73.08,6,-5,0,-5,3,-4,0,0,0,2,0,4
73.11,4,-5,-10,2,3,-4,0,-2,-4,0,0,-4
73.16,2,-2,-10,0,3,-4,0,2,0,4,-3,0
73.19,4,-7,-6,-3,0,0,3,-2,0,2,-8,0
73.23,4,-7,-14,0,0,-10,3,-2,0,4,-3,0
73.28,2,0,-10,0,3,-10,0,0,-4,2,-3,0
73.31,0,-7,-10,-3,3,-4,-2,0,-8,4,0,-4
73.36,0,-7,-3,-3,5,-4,0,-5,3,2,-3,0
73.38,0,-7,-6,-3,3,-10,5,0,-4,2,0,7
73.43,4,-5,-3,-5,3,-7,3,0,-4,4,-5,0
73.48,2,-12,-3,0,3,-4,-4,2,0,2,-3,4
73.53,0,-2,-3,0,3,-4,3,-2,0,2,-3,0
73.56,2,-2,-6,-3,5,0,0,0,-4,7,-3,-4
73.60,2,-5,-6,-3,5,4,0,0,-4,4,-3,4
73.63,2,-2,-6,-3,3,-4,-4,0,-8,4,-8,-8
73.67,4,-5,-6,-3,3,-7,-2,0,-8,0,-3,4
73.72,2,-2,4,-3,0,-4,0,-2,-4,0,-3,-4
73.77,0,-5,-6,-3,3,-4,3,0,-4,2,0,0
73.82,2,-7,-6,-5,0,-4,0,2,-8,-3,-5,-4
73.87,0,-5,-10,-3,3,0,0,0,0,2,-3,0
73.90,2,-7,-6,0,0,4,3,2,0,4,-5,4
73.93,2,-5,-3,0,3,-10,3,2,-8,4,0,0
73.97,-3,-5,-6,0,0,-7,0,-2,-4,4,0,0
74.02,4,-5,-3,-5,0,-7,-2,2,3,4,-3,0
74.07,2,-7,-3,0,0,-4,3,2,-8,7,-3,-8
74.12,2,-7,0,0,3,-7,0,0,0,2,-3,0
74.14,0,-9,-6,0,3,-7,-2,-2,-8,4,0,0
74.19,4,-5,-10,-3,3,0,0,0,-8,2,-3,0
74.24,4,-2,-3,-5,0,-7,0,-2,3,4,-5,-4
74.27,4,-2,-6,0,3,-4,0,2,-4,4,0,7
74.31,4,-7,-3,-5,0,0,0,-2,3,7,-3,4
74.35,-3,-5,-10,2,0,-4,5,0,0,4,0,4
74.39,4,0,-10,2,-2,-7,3,-5,-4,4,-3,0
74.41,0,-2,-6,0,5,-4,0,-2,-4,4,-5,0
74.46,0,-2,-6,4,3,-7,0,0,3,2,0,0
74.51,2,-5,-10,-3,0,-4,3,-2,-4,2,0,-4
74.54,2,-7,-6,0,-2,-4,3,-2,-4,0,-3,-4
74.58,2,-5,-10,0,0,0,-2,0,-4,4,-3,0
74.63,0,-5,-10,0,-2,-4,-2,-2,-4,0,-5,0
74.68,4,-7,-10,0,0,-10,3,-2,-4,4,-3,4
74.72,-3,-7,-3,-3,3,-7,0,-2,-4,0,-5,-8
74.75,2,-2,-10,-3,3,-7,0,0,3,2,0,0
74.80,0,-5,-10,-5,5,-4,-2,-2,-4,4,0,-4
74.83,2,-7,-10,0,5,0,3,-2,-4,2,-5,-4
74.87,4,-2,-6,-3,0,-7,-2,2,-8,4,-3,-4
74.90,-3,-7,-6,-3,0,0,3,-2,-8,2,-5,-4
74.95,0,-7,-14,-3,0,-7,3,0,0,2,-3,4
75.00,0,-7,-6,2,5,-4,-2,0,-4,2,-3,-4
75.04,-3,-7,-3,2,3,-4,5,2,-8,4,-5,-4
75.09,2,-7,-6,2,5,-4,3,0,0,2,0,-4
75.14,6,-5,-3,0,3,-7,-2,2,0,0,0,-8
75.19,0,-7,-6,-3,5,0,3,-2,0,0,0,-4
75.22,0,-5,-6,0,3,-7,3,0,-8,2,-3,-4
75.26,0,-7,-6,0,3,4,3,5,3,0,0,-4
75.31,2,-5,-6,-3,-2,-7,0,2,-4,4,-5,4
75.36,-3,-2,-6,2,0,-7,-2,-2,3,2,-3,-4
75.41,8,-9,-3,-5,5,-7,0,-2,-8,4,-3,-4
75.45,2,-7,-14,0,3,-4,3,-5,-8,2,0,0
75.49,2,-2,-3,-3,0,-18,3,2,0,4,-3,0
75.53,8,-12,-3,0,3,-7,-2,-5,0,0,-5,-4
75.58,4,-2,-10,-3,5,-7,3,-2,-4,2,-5,-4
75.61,4,-7,-6,0,3,-4,5,0,3,0,0,4
75.65,0,-5,-14,0,0,-10,0,5,3,4,0,0
75.68,2,-5,-10,2,3,-4,3,2,-4,4,-5,0
75.72,2,-7,-10,-3,3,-4,0,2,-4,0,-3,4
75.75,2,-7,-6,-5,3,-4,3,-2,-8,2,-8,-4
75.79,2,-12,-14,2,5,-7,0,-2,-8,0,0,-4
75.82,2,-9,-14,-3,3,-7,-2,-2,-12,2,0,-4
75.87,2,-9,-6,0,0,0,0,0,0,2,0,0
75.90,2,-2,-3,-3,3,-10,0,-2,-4,4,0,-8
75.94,2,-5,0,-3,3,-7,5,2,0,7,-3,-4
75.97,6,-5,-10,-5,0,-7,3,2,-8,0,-5,-4
76.01,2,-5,-3,-3,3,-7,5,2,0,2,-3,-4
76.05,0,-7,-6,0,0,4,3,0,-4,4,-3,-4
76.09,2,-9,-6,0,3,-7,3,0,-4,0,0,4
76.12,0,-5,-10,-3,5,-7,3,0,-8,2,0,0
76.15,2,-5,-3,2,0,-10,0,0,-8,7,-5,4
76.19,0,-5,-10,0,0,-14,0,0,-8,0,-3,4
76.22,2,-7,-6,4,5,-4,3,-2,-4,0,-5,0
76.26,0,-2,-3,-5,3,-7,8,2,-4,4,-5,-4
76.31,0,-9,-3,4,3,-4,0,-5,-4,4,-8,4
76.36,0,-9,-10,0,0,-7,0,-2,-8,2,0,-4
76.41,4,-2,-6,0,0,-4,5,-2,0,0,-3,4
76.45,0,-7,-6,0,-2,0,3,2,-8,2,-3,-4
76.50,2,-5,0,-3,3,-7,3,2,3,0,-3,0
76.53,0,-5,-6,-3,3,-7,5,0,-4,0,0,-4
76.58,2,-7,-10,-3,0,-4,3,-7,-4,2,-3,-4
76.63,2,-2,-3,-3,0,-7,0,0,-4,-3,0,0
76.68,4,-2,-3,2,-5,0,0,0,-4,4,0,-4
76.72,2,-7,-10,0,3,0,0,2,-4,0,-5,0
76.75,0,-7,-10,0,5,-4,-2,-2,-4,2,-5,-4
76.79,6,-9,-10,0,-2,-7,3,0,-8,-3,-8,4
76.84,2,-7,-10,0,0,-4,0,-7,-8,0,0,0
76.89,0,-7,-6,0,0,-10,0,2,-8,4,-5,0
76.94,0,-2,-6,-5,3,-7,0,-2,-8,2,-3,0
76.99,6,-7,-10,0,0,-4,0,2,-8,2,-3,0
77.02,2,-5,-6,0,0,-7,0,2,-4,0,-5,0
77.06,4,-9,-6,-5,3,-7,0,-2,-4,4,0,0
77.11,-3,-5,-3,0,0,-7,5,-2,-4,4,0,0
77.16,0,-5,-6,0,5,-10,0,0,-12,2,-3,4
77.19,4,-7,-14,0,3,-4,0,0,3,0,0,-4
77.23,4,-7,-3,0,3,-7,-2,0,-12,4,0,-4
77.28,2,-5,-6,0,3,-10,3,-2,0,2,-5,-4
77.33,2,-9,-14,-3,3,-10,0,-2,0,2,0,0
77.38,0,-7,-14,-5,5,-7,0,-5,-8,7,-3,-4
77.42,2,-7,-10,0,3,-4,0,-2,0,2,-5,0
77.47,0,-9,-6,2,3,-10,0,-5,-12,7,-5,0
77.51,-3,-7,-3,-3,3,-7,0,0,-4,2,-3,4
77.54,2,-7,-14,0,-2,-14,5,-5,-4,2,-3,0
77.58,2,-5,-10,2,3,-4,0,0,0,4,-5,0
77.61,2,-7,-14,-3,-2,-7,3,2,-8,4,-5,4
77.66,4,-7,-6,0,-2,-7,-2,-2,-4,2,-5,0
77.70,2,-9,-10,0,0,-7,5,-2,-12,2,-3,-4
77.75,0,-5,0,4,5,-7,3,2,-8,4,-5,0
77.80,-3,-7,-10,2,-2,-10,-2,-5,-4,4,-3,-4
77.85,0,-7,-10,-5,0,-14,3,0,-12,0,-8,-4
77.89,2,-5,-10,0,7,-4,3,-2,0,4,0,-4
77.92,0,-5,-3,2,3,-4,0,0,-8,4,-5,-4
77.97,4,0,-3,0,3,-10,0,-2,0,2,0,0
77.99,4,-9,-6,0,5,-7,0,-5,-8,7,-3,4
78.04,2,-5,-10,2,0,-4,-2,0,-4,2,-8,-8
78.08,0,-5,-3,0,0,-7,3,2,-4,0,0,0
78.11,2,-5,-10,2,3,-7,3,0,-4,0,0,-4
78.16,0,-5,-6,2,-2,-7,0,-2,-12,2,-3,0
78.20,0,-7,-10,0,-2,-4,0,5,-4,0,-3,-4
78.23,0,-7,-14,0,0,-4,0,2,-4,4,-3,-4
78.28,2,-5,-6,-3,5,-4,0,0,-4,4,-3,0
78.33,0,-5,-3,-3,0,-10,3,0,-4,0,0,0
78.37,4,-5,-10,-3,-2,-4,3,0,-4,0,-3,-4
78.40,2,-9,-10,-3,3,-4,0,-2,3,4,-5,-4
78.44,2,-7,-10,2,3,-14,0,-2,-4,2,0,4
78.49,2,-7,-6,0,0,-14,0,-2,0,2,-8,0
78.52,0,-5,-3,0,0,-7,-4,0,-4,2,-8,4
78.56,2,-7,-10,-3,-2,-14,-2,2,-8,0,-8,4
78.59,0,-5,-6,2,3,-7,3,-2,0,4,-3,0
78.63,0,-5,-10,0,5,-7,5,2,3,0,2,-4
78.68,2,-7,-10,2,3,-4,-2,0,3,0,-3,0
78.73,2,-12,-10,-3,5,-4,3,0,0,2,-5,0
78.78,2,-7,0,-3,3,-18,5,-2,0,4,0,-4
78.81,0,-5,-10,0,0,-4,0,2,-4,4,0,0
78.84,0,-7,-14,0,3,-4,5,5,-4,4,-3,0
78.87,2,-7,-6,2,0,-7,3,-2,-4,2,-3,-4
78.91,0,-9,-6,2,0,-10,3,0,-12,2,-3,-4
78.94,0,-5,-6,2,3,0,3,0,0,4,-3,0
78.99,-3,-7,-3,0,0,-4,3,-5,-4,4,0,0
79.02,0,-7,-6,0,5,0,3,0,-8,2,0,0
79.06,2,-9,-10,0,0,-18,0,0,-4,4,-5,-4
79.11,0,-7,-14,0,3,-10,0,-2,-8,2,-5,0
79.16,4,-7,-3,2,3,-4,5,0,-4,2,-5,0
79.20,2,-7,-10,-3,0,-10,5,-2,-4,2,2,-4
79.25,4,-5,-6,-3,3,-4,0,5,-4,2,0,-12
79.29,2,-7,-6,2,5,-10,8,2,-8,9,-3,0
79.34,6,-5,-6,0,0,-10,0,0,-4,2,-3,-8
79.39,6,-7,-18,-5,3,-10,3,-2,-4,2,-3,0
79.44,2,-2,-3,0,3,-10,5,2,-4,0,-3,0
79.49,4,-7,-10,2,3,-10,0,-2,-8,4,0,-4
79.53,4,-7,-3,0,3,0,3,-2,3,0,-3,0
79.56,0,-7,0,-3,-2,-14,0,0,-4,2,2,-8
79.61,2,-5,-3,0,3,-10,-2,-2,0,2,0,4
79.65,2,-5,-3,0,0,-7,0,0,-4,4,-3,7
79.70,2,-7,-10,2,3,-4,-2,0,-8,2,0,-4
79.73,0,-7,-6,0,0,-4,3,-2,-4,2,0,-8
79.77,4,-7,-10,2,3,-10,3,2,-8,2,-3,0
79.82,6,-5,0,2,0,0,3,-2,-8,7,-3,-4
79.87,0,-5,-14,4,3,0,3,-2,0,2,0,-4
79.92,2,-5,-3,-5,5,-7,0,-2,0,4,-5,0
79.95,0,-7,-3,2,0,-4,5,2,-8,4,-5,0
79.99,2,-2,-14,0,0,-7,0,2,-8,0,-3,-4
80.04,2,-7,-10,-3,0,-10,0,0,0,2,4,0
80.06,4,-7,-10,2,0,-10,5,0,3,4,0,0
80.11,-3,-5,-3,0,3,-10,5,-2,-4,2,0,-8
80.15,2,-7,-10,0,3,0,-2,0,-4,4,-3,0
80.18,0,-5,-10,0,3,-10,0,2,-4,4,-3,-4
80.22,2,0,-14,4,3,-14,0,-2,-8,4,0,0
80.27,4,-7,-10,0,-2,-4,5,-2,-4,2,-3,0
80.30,0,-5,-3,2,0,-7,-2,0,-12,0,-5,0
80.35,2,-7,-10,0,3,-7,0,-2,-12,2,0,0
80.39,2,-5,-10,-3,3,0,3,-2,0,7,-3,-4
80.44,0,-5,-14,0,3,-7,3,5,-4,2,-5,-4
80.49,2,-2,-10,4,0,-7,3,-5,-12,7,-5,4
80.52,-5,-7,-14,2,5,-10,5,-5,-4,2,-3,0
80.56,0,-9,-10,2,0,-4,3,-5,-12,0,-3,0
80.61,4,-2,-3,-5,0,-4,3,0,0,2,-3,-4
80.65,0,-2,-14,-3,0,-10,5,-2,0,0,-3,0
80.70,0,-5,-6,-3,0,-4,3,0,3,2,-3,0
80.75,2,-7,-14,2,0,-7,0,0,-8,2,-5,0
80.80,2,-5,-3,0,5,-7,-2,-2,-4,2,-5,-4
80.85,2,-7,-6,0,0,-7,0,-2,-4,2,-3,-4
80.90,2,-7,-3,-3,0,0,-2,0,-12,4,0,-12
80.94,4,-2,-6,2,0,-7,3,-2,-12,0,-3,0
80.97,4,-2,0,-3,3,-7,3,-2,-8,2,0,0
81.01,0,-7,-6,2,0,-7,0,0,-4,4,-5,4
81.04,2,-7,-6,-3,0,-14,-2,-2,-12,2,-3,-4
81.09,4,-5,-6,0,3,-4,3,0,-8,4,-3,-4
81.13,2,-5,-10,2,0,-4,3,2,-8,2,-5,-4
81.16,4,-5,-3,-3,0,-7,3,2,-4,4,-3,-4
81.21,2,-7,-10,-3,3,-4,5,0,-12,2,0,-8
81.25,0,-5,-14,0,0,0,3,-5,-4,2,-3,-4
81.28,4,-5,-3,-3,0,-7,3,-2,-8,4,-3,-4
81.32,4,-5,-6,-3,0,0,0,2,-8,4,-5,0
81.36,4,-7,0,-3,3,-4,-2,0,0,2,0,-4
81.39,2,-7,0,0,0,-7,0,0,-8,4,-3,-8
81.42,4,-5,-6,2,3,-7,5,0,0,2,-8,-4
81.47,2,-5,-10,-3,3,-7,0,-2,-12,4,-5,0
81.52,-3,-5,-10,2,-2,-7,-2,2,-8,0,-3,-8
81.55,4,-5,-3,2,3,-7,0,0,-4,4,-5,0
81.59,6,-7,-18,0,3,0,5,0,-8,4,-3,-4
81.64,2,-5,-10,0,3,-7,3,0,0,2,-8,0
81.68,0,-2,-6,2,0,-7,3,-2,-8,4,-5,0
81.71,2,-5,-14,-3,0,-10,3,-2,-4,4,-3,-4
81.75,2,-2,-3,0,3,-4,-4,-2,0,2,0,0
81.80,-3,-5,-10,-3,0,-4,0,-2,-12,4,-8,-8
81.85,0,-2,-10,0,0,-7,3,2,-8,0,-3,-4
81.88,2,-7,-3,0,3,-7,5,-2,-8,7,-3,0
81.92,0,-7,-10,-3,5,-7,3,0,-4,4,-3,0
81.97,2,-7,-10,-3,0,-7,3,2,-4,2,-5,4
82.02,2,-7,-10,0,3,-7,0,0,-8,7,-3,-4
82.04,0,-7,-6,4,3,-7,3,-2,0,2,-3,0
82.09,2,-9,-6,0,0,-4,0,0,0,2,-5,0
82.12,0,-5,-3,0,3,-10,0,0,-4,0,-3,0
82.16,2,-5,-14,0,3,-4,0,2,-8,4,0,-4
82.19,2,-2,0,0,0,-14,0,-5,-8,0,0,-4
82.24,4,-5,-14,0,-2,-4,3,0,0,0,-3,-8
82.29,2,-2,-10,0,0,-10,-2,2,-8,2,-8,0
82.33,4,-7,-10,-3,5,-7,3,-2,-8,-3,4,0
82.38,2,-7,-10,0,5,-4,0,-5,0,2,-3,-4
82.41,4,-2,-6,2,0,-7,5,-5,-4,0,-3,-8
82.45,4,-2,-10,-3,3,-4,5,2,-8,2,-3,-4
82.50,0,-2,0,-3,0,-4,5,5,-4,2,-8,0
82.53,2,-7,-10,-5,3,-4,5,0,-8,4,-3,4
82.57,0,-2,-10,-3,5,-4,-4,-2,-8,2,-5,-4
82.62,0,-5,-3,-5,3,-7,3,5,0,4,-3,-8
82.67,0,-9,-10,-5,0,0,0,5,-4,7,-5,-4
82.70,0,-2,-14,0,3,-7,0,0,-4,2,0,4
82.74,-3,-5,0,2,5,-4,3,0,-4,2,-3,4
82.79,4,-2,-3,-3,5,-4,0,0,-4,2,0,-4
82.81,2,-2,-10,0,-5,-10,5,-2,-4,4,-3,0
82.86,4,-7,-10,-3,-2,0,3,2,-4,4,-3,4
82.88,4,-9,-3,2,5,-7,0,2,-8,0,0,-4
82.93,4,-9,-6,2,7,-7,3,2,0,0,-5,0
82.98,4,-7,0,-3,-2,-4,0,-2,-4,2,-5,0
83.03,4,-5,-14,0,0,-7,0,2,-8,0,0,-4
83.08,2,-7,-6,0,5,-4,3,-2,-4,4,-3,-4
83.12,6,-7,-10,-3,0,0,0,-2,-4,7,-3,-4
83.15,2,-5,0,0,3,0,0,5,-4,4,-3,0
83.20,4,-7,-6,0,3,0,0,-2,-8,4,-3,0
83.25,4,-2,-6,-3,5,0,3,-2,0,-3,-3,-8
83.30,-3,-2,-14,-3,3,0,3,-2,-8,2,0,0
83.35,4,-5,-3,-3,3,-4,5,2,-4,0,-3,0
83.39,2,-7,-6,0,0,-7,5,0,-12,0,0,4
83.44,0,-2,-6,-3,-2,-14,0,2,-4,7,0,0
83.47,0,0,-3,2,3,-4,3,-5,0,4,-3,0
83.51,2,-7,-6,-3,3,-7,0,0,-8,0,0,-4
83.54,0,-2,-6,-3,0,-14,3,0,-4,2,0,0
83.59,0,-7,-10,0,3,-10,0,2,-8,4,-3,-4
83.64,2,-5,-3,0,3,0,0,0,-4,2,-3,0
83.69,2,-7,-10,2,0,-7,0,-2,-4,-3,2,-4
83.72,4,-5,-6,-3,0,-7,3,-2,-8,2,2,-4
83.76,0,-5,-6,0,5,0,0,0,-4,2,2,4
83.79,-5,-7,-3,-3,0,0,0,0,-12,2,0,-4
83.83,0,-7,-3,0,3,-4,0,-2,-4,4,-3,-4
83.88,2,-5,-6,0,0,-10,0,-5,-12,4,-3,-4
83.93,0,-5,-6,0,3,-4,5,2,-4,2,-3,-4
83.98,2,-2,-10,-8,3,-4,-2,0,-4,4,0,-4
84.02,2,-5,-6,0,3,0,3,0,3,4,-3,0
84.07,-3,-7,0,-3,3,-7,0,-2,3,4,2,0
84.12,0,-7,-3,0,3,-10,5,2,0,2,-3,0
84.17,0,-2,-6,2,0,0,3,0,-4,4,-3,0
84.22,2,-7,-10,-5,5,-4,3,2,-8,2,0,-4
84.27,4,-5,-10,-3,0,-7,0,2,0,0,-3,-4
84.30,4,-5,0,-3,0,-7,3,0,-4,4,0,-4
84.34,2,-5,-6,0,3,-7,0,2,0,4,0,-4
84.39,4,-5,-6,-3,5,-14,-2,0,-4,0,0,0
84.44,2,-5,-10,2,5,-7,5,0,-4,2,0,-4
84.49,0,-2,-3,-3,3,-4,3,-2,-8,2,-3,4
84.51,0,-7,-6,0,-2,-7,3,0,-4,2,2,0
84.56,2,-5,-6,0,0,-14,0,-5,-4,2,2,0
84.61,2,-7,0,0,3,0,3,2,-4,2,-3,0
84.66,2,-5,-6,0,5,-10,8,5,-8,2,-3,-4
84.71,-3,-7,-3,-3,3,-4,-2,-2,-4,4,-3,0
84.76,2,-5,-10,-3,0,-10,0,0,-4,0,0,4
84.79,0,-2,-10,0,0,-4,-2,-2,0,2,0,4
